epoch,train_l1,val_l1
1,0.1523823410592194,0.09386553466320038
2,0.13112044046775265,0.08551873713731765
3,0.1280866455656274,0.09037454575300216
4,0.12648525493314375,0.10578762888908386
5,0.1257835885914337,0.06913472935557366
6,0.12528481402362,0.09276673942804337
7,0.12512709631037777,0.09041830748319626
8,0.12501663097028118,0.08958546966314315
9,0.12470552819423956,0.0790455922484398
10,0.12449270289481165,0.07522137463092804
11,0.12429271448233811,0.09358247220516205
12,0.1240679290075724,0.08995851129293442
13,0.12376889512941601,0.0786041721701622
14,0.1235707535460871,0.09404596239328385
15,0.12325300237927936,0.08467630967497826
16,0.12324342720470224,0.08041226863861084
17,0.12280578433508528,0.09848024398088455
18,0.12286921345276743,0.10332826375961304
19,0.12277488963773359,0.09876988679170609
20,0.12234194648649353,0.09461448192596436
21,0.12236490754395643,0.08556824177503586
22,0.12233579970556674,0.08687689006328583
23,0.12234891053019516,0.09685420095920563
24,0.12217754499522356,0.09176483750343323
25,0.12199369672556026,0.10748008936643601
26,0.12190675721890805,0.09787637293338776
27,0.12169693273369812,0.08111913949251175
28,0.12189276365428443,0.0890959620475769
29,0.12155213558562,0.08628299832344055
30,0.1216994822424794,0.09435495883226394
31,0.12127814501044577,0.09077391177415847
32,0.12143149049927658,0.08792907595634461
33,0.12135132424553342,0.1261596992611885
34,0.12140043680693445,0.12073268592357636
35,0.12139297242378741,0.08280850797891617
36,0.12101199199463024,0.08716730028390884
37,0.12138386636413134,0.11523547023534775
38,0.1212331722832557,0.0851161852478981
39,0.12106540389658618,0.08054102063179017
40,0.12093791820648209,0.10998366922140121
41,0.12108124081474846,0.0957724928855896
42,0.12108707318516902,0.09087583720684052
43,0.12104523062865792,0.10565139055252075
44,0.12084033975812129,0.09562158733606338
45,0.12104173447267619,0.08545342981815338
46,0.12086137653036348,0.07851144969463349
47,0.12094164446755325,0.09518762826919555
48,0.12102139393621732,0.09983429312705994
49,0.12064491635832646,0.08810775429010391
50,0.12087144866066388,0.0901442289352417
