epoch,train_l1,val_l1
1,0.46010490981169144,0.49075472520457375
2,0.43082745973187914,0.5332406991057925
3,0.4225463171546125,0.4638396700223287
4,0.4189797515120444,0.5062602758407593
5,0.41355598456882603,0.5498297131723828
6,0.4095670322780241,0.523547006977929
7,0.4068852344454858,0.5203250348567963
8,0.4057485913939262,0.5592117640707228
9,0.40395775964099667,0.5526362790001763
10,0.40120351163079154,0.5581119259198507
11,0.3975158993964978,0.5201992293198904
12,0.39457752257754763,0.5789268414179484
13,0.3921369349479269,0.5717751681804657
14,0.39000765174576535,0.5587642954455482
15,0.38887326960906193,0.5354412462976244
16,0.3812966285139102,0.573880629407035
17,0.3811167927457825,0.5963598754670885
18,0.3789149418109388,0.5456696682506137
19,0.37594832065327477,0.5909645590517256
20,0.37096179940529944,0.5683035949865977
21,0.37041065322784184,0.5757745471265581
22,0.366604116983809,0.5615131027168698
23,0.3660761688596345,0.4904603676663505
24,0.3609963626363344,0.6049793064594269
25,0.3596403311677848,0.5738736225499047
26,0.35455194931352496,0.602366179227829
27,0.34901600379723163,0.6543688774108887
28,0.348868212667397,0.5572304824988047
29,0.3459583773980555,0.6224319736162821
30,0.34518325758684365,0.604608052306705
31,0.34356979951304784,0.6155539883507622
32,0.3406485038968665,0.624499648809433
33,0.3407472986632758,0.5954781638251411
34,0.3384682582664869,0.5718711415926615
35,0.3343114319983563,0.5268160535229577
36,0.33376507753847945,0.5585589077737596
37,0.3317261136336329,0.6510701212618086
38,0.32852173206956464,0.5727959606382582
39,0.33241391042326746,0.5841967529720731
40,0.32658584151905684,0.6189342339833578
41,0.3262392438182365,0.5966657300790151
42,0.32512212626335635,0.600318474902047
43,0.3250080980677824,0.6056525309880575
44,0.32485686316197737,0.5676144493950738
45,0.3203917516227272,0.6004708243740929
46,0.32127091586420575,0.6023582153850131
47,0.32191102991112247,0.6320634616745843
48,0.32000434234281416,0.639405220746994
49,0.3183890154996695,0.5561793910132514
50,0.31509099244089844,0.6049586865637038
