epoch,train_l1,val_l1
1,0.1597717775845834,0.10177829226150233
2,0.13245630195430472,0.11601890272953931
3,0.1292789548936424,0.11713239068494123
4,0.12789159664380362,0.12789921550189748
5,0.12726570703226028,0.1443523142267676
6,0.1265011957163764,0.1272295343087
7,0.12611235661780965,0.12259752325275365
8,0.1259873249959041,0.11488054648918264
9,0.12575824646281494,0.12330125403754852
10,0.12574532068581884,0.16245267430649085
11,0.1253687142687445,0.13412673289284988
12,0.12506472037573924,0.12770356500850005
13,0.12485041817698075,0.09767427887110149
14,0.12451029178598666,0.10459515255163698
15,0.12429948286991224,0.14866007535773165
16,0.12449859061724115,0.12249044350841466
17,0.12385824071459992,0.17065757513046265
18,0.12370708822802785,0.11970081684343956
19,0.12387641310016995,0.10212500568698435
20,0.12352331739598418,0.12479127286111608
21,0.12361967179700824,0.1543269017163445
22,0.12310904052879118,0.10960899337249644
23,0.12319942181667762,0.14163517141166856
24,0.12282773302902207,0.13618048828314333
25,0.12296542735494481,0.11822950708515503
26,0.12320235548734738,0.1107142160043997
27,0.12261175115295256,0.13489756053861449
28,0.1226903180041176,0.12957539913408897
29,0.1223875569587749,0.1387958598925787
30,0.12244863977776602,0.10925946121706683
31,0.12222861150231765,0.10056115949855131
32,0.12238245798477781,0.1265632166143726
33,0.1221300756360428,0.11715668812394142
34,0.12220227215872255,0.13117129947332776
35,0.12215210703022623,0.11756782189888113
36,0.12172332841041185,0.1326999806744211
37,0.12213447472967454,0.15300091356039047
38,0.1222272614242835,0.13041237084304586
39,0.12186915205388058,0.10210621378877584
40,0.12199329070044702,0.12963112465599003
41,0.12173307617736417,0.11429271101951599
42,0.12191416334584264,0.11955776153241887
43,0.12177625384678747,0.11140830047866877
44,0.12174213303747784,0.1674083035220118
45,0.12187681549127274,0.10417255846893086
46,0.12197574350704761,0.11248435934676844
47,0.12189319016664965,0.14228525253779747
48,0.12188377447946128,0.09897339234457296
49,0.12201881081759565,0.11615548414342544
50,0.12226088598115208,0.14286979989093893
