epoch,train_l1,val_l1
1,0.4743914626301199,0.39195245097983966
2,0.43859328093736066,0.41379513252865185
3,0.4253789475430613,0.40980256348848343
4,0.4168092190960179,0.40205562250180676
5,0.4108740768138913,0.4168878346681595
6,0.4095497665197953,0.37898870422081515
7,0.40809382880943407,0.3827806149016727
8,0.4051268650051476,0.40969090976498346
9,0.4041090538363526,0.37089000710032205
10,0.401946334078692,0.4234458607706157
11,0.3990603903843009,0.3914460973306136
12,0.39668394397134366,0.44676184247840534
13,0.3943232874939407,0.414388853717934
14,0.3936404767934827,0.39374096962538635
15,0.39129269799460537,0.40139285204085434
16,0.38995932244736214,0.377157750454816
17,0.38412598754184835,0.37942970340902155
18,0.3784640901676123,0.35248053480278363
19,0.37697207750617595,0.3609359873966737
20,0.3745171233363774,0.36038150977004657
21,0.37056175814158676,0.35871694507923996
22,0.36757800588573236,0.3739717595956542
23,0.36284413252187814,0.35070332613858307
24,0.35923994690611744,0.35310533100908453
25,0.35393221144227016,0.3718694638122212
26,0.3505092534725217,0.3596891151233153
27,0.34814943729103476,0.35143575885079126
28,0.347552497378294,0.3852536827325821
29,0.3419543468174727,0.36814656582745636
30,0.34323107324648594,0.39795275032520294
31,0.3356357367401538,0.34647145054557105
32,0.3359768401798995,0.3647708256136287
33,0.33375955817492114,0.35148037563670764
34,0.3303475403699322,0.3432198451323943
35,0.32923045824403346,0.381972536444664
36,0.32934140009292656,0.3788904615423896
37,0.32779713342155237,0.35534838112917816
38,0.3254602700903796,0.37469166246327484
39,0.3263692263934923,0.384108995849436
40,0.32356179797994916,0.3991762968626889
41,0.3224838718296825,0.3793597749688409
42,0.32092605495798415,0.35066730054942047
43,0.3180653272849926,0.3649645745754242
44,0.3183837643740834,0.3623404875397682
45,0.3191076591913251,0.3695700724016536
46,0.31545193835445073,0.3592445904558355
47,0.31564751942952474,0.36055445806546643
48,0.3139979075780813,0.36652805182066833
49,0.31259010806463766,0.38529633256522094
50,0.3145108647838883,0.3717971999536861
