epoch,train_l1,val_l1
1,0.45730011993829084,0.34015628520180197
2,0.4378115546608728,0.344362991697648
3,0.43373550248254183,0.35592495167956634
4,0.42777064544847765,0.36404525883057537
5,0.42334660176449623,0.35304906964302063
6,0.4233635103925556,0.3622859874192406
7,0.41915853671273406,0.370317469624912
8,0.4157106387861867,0.37386560790679035
9,0.4129402717055918,0.3888560025131001
10,0.41025400158364217,0.3758970411384807
11,0.4045955211583043,0.34064482415423675
12,0.4008098286819431,0.3483934297281153
13,0.39651127243224454,0.3538881575360018
14,0.39213133811984474,0.3537040791090797
15,0.38785340045652694,0.3867737510625054
16,0.38455992262987865,0.44916510056046877
17,0.3791189005518176,0.3841693138375002
18,0.3749851735051122,0.39961960736443014
19,0.37340835029947783,0.3862032083904042
20,0.36683664806271626,0.3903525699587429
21,0.3633196931881429,0.3651149728718926
22,0.35798251062057185,0.39341423616689797
23,0.35673261522537186,0.381685709252077
24,0.3522738067352988,0.3735006241237416
25,0.34937077787727994,0.39342325049288135
26,0.34796075449407504,0.37598565045525045
27,0.34352974308962997,0.38824838925810423
28,0.34340145559706925,0.44242577693041635
29,0.342816891972305,0.37483201482716727
30,0.33918603505440853,0.38142384150448966
31,0.3368691162389963,0.36744136144133177
32,0.3367758577102436,0.3757084853508893
33,0.33548681000395425,0.3660348390831667
34,0.336080907347724,0.35865586470155153
35,0.3295006299910902,0.37494569666245403
36,0.3295423494580111,0.3575318192734438
37,0.32981419631717157,0.36407412150326895
38,0.32857265182329415,0.35255124113138986
39,0.32551279409773765,0.3657035512082717
40,0.3243622019076023,0.3666881708537831
41,0.32339430837775845,0.34791748488650603
42,0.32554986409826075,0.39392491123255563
43,0.32145430521021623,0.39986327115227194
44,0.3192953660391491,0.33808688907062306
45,0.32018805408423723,0.3909972222412334
46,0.3202735384896634,0.3276428667938008
47,0.31904106301650437,0.3497779527131249
48,0.3188269062394323,0.3332311423385845
49,0.3166742343159895,0.3541858494281769
50,0.3166497285623534,0.3427894115447998
