epoch,train_l1,val_l1
1,0.15449183843890973,0.10970968504746755
2,0.1310767935718954,0.10628576080004375
3,0.1280409563045014,0.10971777886152267
4,0.12668060117585264,0.11597162981828053
5,0.12561101725619717,0.12718555082877478
6,0.1254510334238894,0.10724546263615291
7,0.12474519524030629,0.11885745823383331
8,0.12438815706307797,0.11149568359057109
9,0.12429264198927151,0.11483659098545711
10,0.12390570849037323,0.113720307747523
11,0.1237192752716004,0.12239595254262288
12,0.1236700905277555,0.12350772817929585
13,0.12331527643814706,0.11206988990306854
14,0.12308494048069053,0.11975305030743282
15,0.12313545124131946,0.11149465789397557
16,0.1227596239859142,0.1286038483182589
17,0.12248975584719114,0.12540339678525925
18,0.1222573763268643,0.12833268443743387
19,0.12218568591945782,0.11221339305241902
20,0.12196265697304594,0.12020159761110942
21,0.12171047371422666,0.12666644901037216
22,0.12145460699870984,0.1244756430387497
23,0.12142397289858514,0.1286222537358602
24,0.12138832099318948,0.11572996278603871
25,0.12114131640390824,0.12158510088920593
26,0.12128655074216867,0.12259907523790996
27,0.12082793194052381,0.13233057409524918
28,0.12101618002070096,0.11953996121883392
29,0.12078441854925567,0.1268268252412478
30,0.12045603327663515,0.12864791850248972
31,0.12055733937275936,0.12922076632579169
32,0.12045202294704949,0.12301818778117497
33,0.12030137781218513,0.13289046535889307
34,0.11999486559048318,0.121946319937706
35,0.1200525993218305,0.12599707891543707
36,0.11984925578186088,0.1257515475153923
37,0.12004423010092057,0.14273244639237723
38,0.11964092558854174,0.14160261551539102
39,0.11991226716789719,0.12877263873815536
40,0.119883777675917,0.12851728747288385
41,0.1195321834597044,0.1362418234348297
42,0.11939164915171213,0.12981227536996207
43,0.11942929075112925,0.13685347139835358
44,0.11960072623298851,0.14208902418613434
45,0.11947731953560829,0.1292025496562322
46,0.11977446106246131,0.12640908360481262
47,0.11943471634568975,0.1425089513262113
48,0.11938934713665576,0.1434436241785685
49,0.11948028616071318,0.1335146203637123
50,0.11965746631410189,0.12466587622960408
