epoch,train_l1,val_l1
1,0.4610899743335,0.34471759138007957
2,0.4381335494568444,0.34680996152261895
3,0.43054638983282273,0.3387477248907089
4,0.42721940338402586,0.3823274417469899
5,0.4215530786665471,0.3469334940115611
6,0.4166992657596364,0.3764150949815909
7,0.4123292172132773,0.354296438395977
8,0.4088733222211473,0.3723183696468671
9,0.40621891442723335,0.3394965634991725
10,0.4027009623866552,0.3563261702656746
11,0.39860179528271783,0.3488499658803145
12,0.39454475812470263,0.3841853439807892
13,0.39246682288840384,0.3743305504322052
14,0.38883497308632703,0.3614183080693086
15,0.38474153858364013,0.35924701020121574
16,0.3793052564772997,0.3653975874185562
17,0.3783987967731798,0.3433390986174345
18,0.37393238607517537,0.35595984881122905
19,0.3679496473140148,0.3662357411036889
20,0.3687593366478285,0.3582272349546353
21,0.3639873801042015,0.3962828715642293
22,0.35824040175006794,0.36119177502890426
23,0.35521886415435583,0.382691756511728
24,0.35021971950818054,0.3963412803908189
25,0.3504486538508982,0.35616516570250195
26,0.34409038859246976,0.3909600302577019
27,0.3463924803418907,0.4081392486890157
28,0.3433647142349803,0.3667642343789339
29,0.3427109673471217,0.3845347824196021
30,0.3386308699672087,0.39079162292182446
31,0.3351305859835088,0.37702391544977826
32,0.334261223787038,0.36007645291586715
33,0.33549990286818726,0.3685294824341933
34,0.33159321024883287,0.37337833642959595
35,0.3301718120579131,0.36975488997995853
36,0.33239787733394593,0.3812376217295726
37,0.32643009695234804,0.373752124607563
38,0.32631495668134236,0.3661027482400338
39,0.32549286796153465,0.3740258576969306
40,0.32725821015675954,0.36216579377651215
41,0.3236650695391805,0.38807056471705437
42,0.325660283343615,0.3770279462138812
43,0.3216522541800694,0.36051666115721065
44,0.32130927374354584,0.381548469265302
45,0.3198553193981086,0.3523897733539343
46,0.32699110712975804,0.3634038455784321
47,0.32068824331743684,0.3622603404025237
48,0.3231956300193423,0.3618488982319832
49,0.320118537167232,0.363468320419391
50,0.3290055035882913,0.37769831468661624
