epoch,train_l1,val_l1
1,0.14626770537273873,0.3701458615916116
2,0.12383077340099533,0.3523803523608616
3,0.12129296045225121,0.3478075180734907
4,0.11960187035970342,0.36055690901620047
5,0.11870493121655282,0.36762580275535583
6,0.11814857103383075,0.3557130353791373
7,0.11807156695202478,0.36430250321115765
8,0.11727293413900114,0.36957914914403645
9,0.11695588620908866,0.3548387459346226
10,0.11672054003689786,0.36285314815385
11,0.11639957851982814,0.37002876826695036
12,0.11621914184985606,0.36819939953940256
13,0.11594766242643757,0.36456593019621714
14,0.11587193765861352,0.3583557605743408
15,0.1158996180200913,0.36815644587789265
16,0.11550242449773108,0.3560921549797058
17,0.11568946688720823,0.38128576959882465
18,0.11556845129651387,0.3716824395315988
19,0.11523640668524708,0.3748877431665148
20,0.11517408830386439,0.36661409054483685
21,0.11507385202285525,0.37861452783857075
22,0.11519242773830503,0.37029002393995014
23,0.11491718752927868,0.37018286330359323
24,0.11464323817374521,0.3660053142479488
25,0.11456268290845666,0.36849709493773325
26,0.11466275837571399,0.37422687241009306
27,0.1144709263578736,0.36237272194453646
28,0.11412711609599388,0.3680124155112675
29,0.11409369703390335,0.3827929028442928
30,0.11426850433366417,0.3700115850993565
31,0.11418072028800748,0.37089202659470694
32,0.11405685139969476,0.350721721138273
33,0.114071330859643,0.3729338433061327
34,0.11390792555832294,0.3775043615273067
35,0.11419375044841182,0.3739245576517923
36,0.1138276956539092,0.3784234694072178
37,0.11395224728045779,0.3765728345939091
38,0.1138688176587515,0.37143611907958984
39,0.11406188110725998,0.3713839863027845
40,0.11386964769545062,0.3816931332860674
41,0.11383743426780703,0.36441598193986074
42,0.1137143777372263,0.37826710087912424
43,0.11400218075646366,0.36301295672144207
44,0.11392394292881458,0.3801729381084442
45,0.11363323752055199,0.36733955996377127
46,0.11380930269569353,0.3851438547883715
47,0.1140042590724866,0.3708442619868687
48,0.11362960552008834,0.3716624549457005
49,0.11368339455842066,0.367870032787323
50,0.11353559214258142,0.3639378036771502
