epoch,train_l1,val_l1
1,0.15830582899896029,0.07639573088714055
2,0.13289987538696757,0.06857357653123992
3,0.1299591526760843,0.06483716304813113
4,0.12818896255320555,0.06611206116420883
5,0.12690964821572548,0.06616352871060371
6,0.12645483886875583,0.06590999077473368
7,0.12644605004832699,0.06555015593767166
8,0.12605704724336136,0.06833601742982864
9,0.126159854007,0.07149877292769295
10,0.12606250827247176,0.06720858014055661
11,0.12547103884486469,0.06687007791229657
12,0.12535118278713975,0.06614470268998827
13,0.12510549343330482,0.07306863580431257
14,0.12511963760904532,0.0689582069005285
15,0.12464113430061464,0.06793565728834697
16,0.12481064209613521,0.06886199329580579
17,0.12464459068717641,0.0691339543887547
18,0.12437385239854552,0.06702448268021856
19,0.12444060544711649,0.07410479017666408
20,0.12437603601260583,0.06648991310170718
21,0.12416305417627291,0.07186469755002431
22,0.12422458827495575,0.06712116407496589
23,0.12393884606045265,0.06737874182207244
24,0.1236256104681859,0.07963149355990547
25,0.123528065297292,0.068031587771007
26,0.12328887730432823,0.07178540527820587
27,0.12332801755170243,0.06654854863882065
28,0.12285654946612173,0.07053667360118457
29,0.1230803708911524,0.07022636915956225
30,0.1227997420658711,0.07047592901757785
31,0.12264371456461201,0.07385394509349551
32,0.1227265245436717,0.07109439479453224
33,0.12264632735878164,0.06849893129297666
34,0.12242584983432371,0.07368156846080508
35,0.12227123252514127,0.0700685169015612
36,0.12214686943383771,0.0795942417212895
37,0.12237698039738966,0.06911338546446391
38,0.12202241804264889,0.07569278031587601
39,0.12220806835336437,0.07729384835277285
40,0.12200170690335188,0.07635769993066788
41,0.12219693651523869,0.07920704569135394
42,0.12175260132699882,0.06960408868534225
43,0.122403266421497,0.0738874961222921
44,0.12213656153133919,0.06989922800234386
45,0.12162306424787919,0.07019964073385511
46,0.12220476111578968,0.07004754724247116
47,0.12183148428442163,0.06773215532302856
48,0.12178147194296962,0.06876308364527565
49,0.12180710701502197,0.0698616589818682
50,0.12185456220731301,0.07592221562351499
