epoch,train_l1,val_l1
1,0.4659490586336256,0.4128538705408573
2,0.43931543670645146,0.3850599378347397
3,0.4304649627622444,0.4138917289674282
4,0.4214317465356591,0.380478797480464
5,0.41614769099797405,0.4249357841908932
6,0.4118321777634642,0.42826140485703945
7,0.4078316409098779,0.41353750973939896
8,0.40396846594545427,0.3986543957144022
9,0.4018416891870999,0.4362118113785982
10,0.39807039870970945,0.45574734918773174
11,0.3927061655232788,0.4323865491896868
12,0.39064436568195343,0.41623031720519066
13,0.38717487253433697,0.4752274714410305
14,0.3840865393675881,0.46984408237040043
15,0.3811899506682467,0.4393309969455004
16,0.37974008497346873,0.46700283139944077
17,0.37571723210892344,0.43631366081535816
18,0.37251769943040863,0.4830221924930811
19,0.3715503928556399,0.4950436186045408
20,0.3676937959297785,0.4741661921143532
21,0.36686450026038,0.4949379153549671
22,0.36273062013039203,0.5133365020155907
23,0.3585311341988717,0.4990879241377115
24,0.3558793712499852,0.49216635152697563
25,0.3538289235202642,0.5162371676415205
26,0.34888909403949503,0.5167007353156805
27,0.3468617421257442,0.5130910482257605
28,0.3422586251025006,0.4980332162231207
29,0.34049053971170035,0.5132752805948257
30,0.3385449499732754,0.4843045510351658
31,0.33678484660138125,0.5370379071682692
32,0.3352429182111006,0.5214066952466965
33,0.33200242641985284,0.5105690248310566
34,0.32746267458318856,0.525350034236908
35,0.32921797148126514,0.525833148509264
36,0.32812228631522533,0.5468250680714846
37,0.323887513567847,0.5352728925645351
38,0.3240507464460675,0.5516001395881176
39,0.3230825341043838,0.5278676226735115
40,0.3208639239030417,0.5132903810590506
41,0.31865568517898596,0.540591187775135
42,0.3173397092934925,0.5733895096927881
43,0.31790829080726707,0.5474779214709997
44,0.3161184311030815,0.5317416395992041
45,0.31387706940182175,0.5250527858734131
46,0.3154053508259911,0.513191943988204
47,0.3142051731591569,0.5485201422125101
48,0.31331331487198444,0.49403041042387486
49,0.31074144845538293,0.5322081409394741
50,0.3107583953517554,0.5269734002649784
