epoch,train_l1,val_l1
1,0.4390350590350589,0.537511811653773
2,0.417514656436383,0.5765823443730672
3,0.41136300934037845,0.5618902047475179
4,0.4069730663413476,0.5242177089055379
5,0.4025876651559404,0.5986571153004964
6,0.399833800996737,0.5801734566688538
7,0.396905959733019,0.5706894179185231
8,0.3960050982059288,0.5997841596603394
9,0.3937950633830606,0.5709891478220622
10,0.391974239896495,0.5399609367052715
11,0.38911156324505336,0.5840750336647034
12,0.3880182138113844,0.6139843265215555
13,0.3845889370233038,0.5258905768394471
14,0.380466100483915,0.5271046539147695
15,0.3763123293014106,0.5536870817343394
16,0.37714581283677356,0.6113349199295044
17,0.3725164922989775,0.5288773814837138
18,0.3695601977495882,0.4999560356140137
19,0.3682696192099714,0.5753660678863526
20,0.3666183604089781,0.5070067981878916
21,0.3620614946106299,0.5152397116025289
22,0.35952857477635464,0.5539845208326976
23,0.35776773398347356,0.4741322219371796
24,0.35191369769511566,0.5175432384014129
25,0.34988003896320047,0.5595005869865417
26,0.3472373293416429,0.5277936021486919
27,0.3463765305789955,0.5112975855668386
28,0.34319795382498625,0.4990931451320648
29,0.34069881885992537,0.4983299473921458
30,0.33791918239277224,0.5226027349630992
31,0.33596605284452574,0.5116194685300192
32,0.3323079362352488,0.5430560211340586
33,0.3334469038944957,0.5663883765538533
34,0.3327488207277654,0.5344090183575948
35,0.327005584842037,0.5140982548395793
36,0.3275858907802779,0.49595197041829425
37,0.32527608687017256,0.5062280635039011
38,0.32663018786217,0.5374453723430633
39,0.32643858859752123,0.4597891589005788
40,0.32032503118553207,0.5253980576992034
41,0.3215193206244402,0.5208283205827077
42,0.3204653359668988,0.4935615837574005
43,0.31670107895601596,0.5032653450965882
44,0.3170098969613387,0.49868807196617126
45,0.31383228106837785,0.504109126329422
46,0.3146334947026667,0.5079988559087117
47,0.313965196879879,0.5195394158363342
48,0.3116154143772077,0.5017665127913157
49,0.3133265446534379,0.4853948573271433
50,0.310370946940644,0.5070900698502858
