epoch,train_l1,val_l1
1,0.15307915147749704,0.10142956003546715
2,0.13101764669811555,0.09874970987439155
3,0.12843764359059895,0.11076466739177704
4,0.1266318698619154,0.1001656897366047
5,0.12576350656416754,0.09989130944013595
6,0.1248382623261403,0.1016603484749794
7,0.12462629656318645,0.10770040228962899
8,0.12427885201887424,0.10143213272094727
9,0.12435503029208282,0.1004556305706501
10,0.12391034994196683,0.1066677525639534
11,0.12358765207173796,0.10040498152375221
12,0.12335267692853408,0.0975495420396328
13,0.12317681753789161,0.0990941971540451
14,0.12295872063409746,0.10877224281430245
15,0.12245339659808364,0.10346954390406608
16,0.1222821242686128,0.10731435492634774
17,0.12209520433363878,0.10474363714456558
18,0.12177503741582453,0.10351737737655639
19,0.12184628729353753,0.10409376621246338
20,0.12164263397815069,0.10748218968510628
21,0.12157713506947365,0.1060887709259987
22,0.12159132622959323,0.11052416414022445
23,0.12143837579175355,0.10349728539586067
24,0.12155519979550992,0.10592342689633369
25,0.12119700604462924,0.10814051330089569
26,0.12088586785447192,0.10708246007561684
27,0.12108075517944329,0.1145423874258995
28,0.1209621730001907,0.10003474056720733
29,0.12115322609976932,0.10818357542157173
30,0.12076321794241503,0.10010143965482712
31,0.12061905988893838,0.1127124086022377
32,0.12065616815987848,0.1020677499473095
33,0.12025313232294421,0.10666118115186692
34,0.12020449093353866,0.10979500263929368
35,0.12078272622041854,0.10702775642275811
36,0.12032254170687741,0.10749458968639374
37,0.12031749869021051,0.11084036901593208
38,0.12033146131133536,0.1061372108757496
39,0.12007698838309713,0.10766775533556938
40,0.12052910765132056,0.10635046288371086
41,0.1199339144872389,0.11028086021542549
42,0.1202222589530157,0.10500290170311928
43,0.12009274372759425,0.1110783152282238
44,0.12008525620078674,0.10501250475645066
45,0.11990063182976911,0.1083121731877327
46,0.12037300120560712,0.10930580273270607
47,0.12017655589757845,0.10890714526176452
48,0.12001504751104293,0.10819517597556114
49,0.1198753453341326,0.10479964688420296
50,0.12006559381598829,0.11066322401165962
