epoch,train_l1,val_l1
1,0.1571152127460555,0.08658158091398385
2,0.13252551166483353,0.08445726678921626
3,0.13025118425678664,0.08184908559689155
4,0.12813742490243435,0.08188949296107659
5,0.12730561774823562,0.08317717967125085
6,0.12656797504633432,0.08892836479040292
7,0.12630308515802605,0.08301093372014853
8,0.12570002598566035,0.08423664363530967
9,0.12547271881876854,0.08662727589790638
10,0.12541202971759302,0.09195026239523521
11,0.12527364805820382,0.08392173854204324
12,0.12510335778240755,0.08458629479775062
13,0.12440442264526587,0.0865486883200132
14,0.12458074357893967,0.08356140152766155
15,0.12409920192485908,0.08335667963211353
16,0.12383831816660312,0.08553852484776424
17,0.12393741217440823,0.08494095848156856
18,0.12361002002287652,0.08536240745049256
19,0.12347345888101963,0.08353392779827118
20,0.12350152486668575,0.08604469092992637
21,0.12336904011030043,0.09111152933194087
22,0.1229798836379284,0.08868479212889305
23,0.12293852496474618,0.08562260293043576
24,0.12286016076687438,0.09388920607475135
25,0.12263624616934775,0.08497052181225556
26,0.12273531118108086,0.08721406585895099
27,0.12260285316326643,0.09149208779518421
28,0.12221171885116913,0.08890529148853742
29,0.12234081000453492,0.08467102910463627
30,0.1220944891296137,0.09227778132145222
31,0.12184703055062185,0.08461378228205901
32,0.12203802234523171,0.09154661916769467
33,0.1219215429533732,0.0885319234086917
34,0.121873487886889,0.0866262958599971
35,0.12181392081338213,0.08631804298896056
36,0.12185441802248574,0.08547345434243862
37,0.12173419912137944,0.0884659462250196
38,0.12188506666384843,0.08620248563014545
39,0.12187649915356615,0.08599040256096767
40,0.12165261902634497,0.08915041559017621
41,0.12150040831619442,0.0915289492561267
42,0.12148823828067419,0.0868142694234848
43,0.12161130720664738,0.08673129861171429
44,0.1213710347188432,0.08871553666316546
45,0.12123055220245653,0.09406105830119206
46,0.121504000934889,0.0938859427204499
47,0.12129640881050704,0.08890956181746262
48,0.12139752801594539,0.08875697736556713
49,0.12147256509544582,0.09051980250156842
50,0.12108990550041199,0.08725553750991821
